"AccSpeciesName","LfArea_Uncert","LfArea_WholeLf","LfArea_Lflt","SLA","Lf_Life","N_Area","N_Dry","P_Area","P_Dry","VcM_Area","VcM_Dry"
"Rumex maritimus",31623,NA,3629.27142857143,36.7369687227778,NA,NA,NA,NA,NA,NA,NA
"Rumex obtusifolius",17392.5,35006.25,22767.5175,27.1349544001343,NA,1.41928872078535,38.6912374598586,0.164365872390622,4.138255138,NA,NA
"Rumex palustris",31623,NA,1706.332,23.525,NA,NA,NA,NA,NA,NA,NA
"Rumex papillaris",NA,NA,NA,10.9792341420171,NA,NA,NA,NA,NA,NA,NA
"Rumex patientia",31623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rumex pictus",NA,415,415,NA,NA,NA,NA,NA,NA,NA,NA
"Rumex pseudoalpinus",NA,NA,NA,26.139188877,NA,NA,NA,NA,NA,NA,NA
"Rumex rupestris",3162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rumex sanguineus",3162,NA,4734,25,NA,NA,NA,NA,NA,NA,NA
"Rumex scutatus",NA,NA,NA,35.981219345,NA,NA,NA,NA,NA,NA,NA
"Rumex stenophyllus",NA,NA,5345.2415,23.6306666666667,NA,NA,NA,NA,NA,NA,NA
"Rumex thyrsiflorus",NA,NA,3050.5,21.3296666666667,NA,NA,NA,NA,NA,NA,NA
"Rumex tuberosus",NA,1743,NA,15.2894736842105,NA,NA,NA,NA,NA,NA,NA
"Rumex verticillatus",NA,NA,NA,15.3697888067582,NA,1.18944,15.68,NA,NA,NA,NA
"Rumex vesicarius",NA,1500,1500,NA,NA,NA,NA,NA,NA,NA,NA
"Ruprechtia fusca",NA,NA,NA,18.794,NA,2.86314683477804,27.25,NA,NA,NA,NA
"Ruprechtia ramiflora",NA,675,675,NA,NA,NA,NA,NA,NA,NA,NA
"Ruprechtia tangarana",9500,4149.24317129097,4149.24317129097,NA,NA,NA,NA,NA,NA,NA,NA
"Ruschia karrooica",NA,226.8,226.8,NA,NA,NA,NA,NA,NA,NA,NA
"Sabulina douglasii",NA,NA,NA,12.507616,NA,1.0953326357317,13.7,NA,NA,NA,NA
"Sabulina glaucina",NA,5.5,NA,8.961,NA,NA,NA,NA,NA,NA,NA
"Sabulina rubella",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sabulina tenuifolia",3,NA,3.558,20.798,NA,NA,NA,NA,NA,NA,NA
"Sagina apetala",3,NA,4.66666666666667,21.44,NA,NA,NA,NA,NA,NA,NA
"Sagina maritima",3,NA,4,14.3,NA,NA,NA,NA,NA,NA,NA
"Sagina nivalis",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sagina nodosa",3,9.3268,16.37,16.4515416666667,18,NA,NA,NA,NA,NA,NA
"Sagina procumbens",3,NA,8,20.0815,NA,0.763639841247071,15.97,0.116697747812365,2.4405,NA,NA
"Sagina saginoides",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sagina subulata",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salicornia dolichostachya",NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA
"Salicornia emerici",NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA
"Salicornia europaea",NA,NA,107.5065,3.90426756495479,NA,2.50301279791674,15.894443586777,NA,1.55704545454545,NA,NA
"Salicornia nitens",NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA
"Salicornia obscura",NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA
"Salicornia perennis",NA,NA,NA,NA,NA,NA,15.4333333333333,NA,NA,NA,NA
"Salicornia procumbens",NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA
"Salicornia pusilla",NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA
"Salicornia ramosissima",NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA
"Salsola arbusculiformis",NA,19.9205216714299,NA,4.55014474280707,NA,NA,NA,NA,NA,NA,NA
"Salsola collina",55.1666666666667,122.1225,121.841625,9.85973665385538,6,2.23937872256694,21.1207559664056,0.15609769964649,1.772182734923,NA,NA
"Salsola genistoides",NA,16,16,NA,NA,NA,NA,NA,NA,NA,NA
"Salsola kali subsp. ruthenica",108.25,NA,133.4,14.5658124990833,6,1.56007027287415,24.5595581795715,0.103757408237483,1.44147967166054,NA,NA
"Salsola laricifolia",NA,NA,NA,3.92,NA,4.13,16.21,NA,1.11,NA,NA
"Salsola oppositifolia",NA,16,16,NA,NA,NA,NA,NA,NA,NA,NA
"Salsola rosmarinus",NA,17.9469375,NA,2.97738371867409,NA,NA,NA,NA,NA,NA,NA
"Salsola soda",NA,NA,NA,4.75,NA,2.07,9.8,NA,NA,NA,NA
"Salsola verticillata",NA,23.23148,NA,4.50973845534997,NA,NA,16.0124356807328,NA,NA,NA,NA
"Saponaria ocymoides",NA,NA,NA,16.5243015004,NA,NA,NA,NA,NA,NA,NA
"Saponaria officinalis",3162,675,1420.25,23.35,NA,NA,NA,NA,NA,NA,NA
"Sarcobatus vermiculatus",NA,NA,36.25,NA,NA,NA,18.3351382356,NA,NA,NA,NA
"Schlumbergera microsphaerica",NA,NA,NA,NA,NA,NA,40.83333333,NA,NA,NA,NA
"Scleranthus perennis",NA,NA,4.69,18.812,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena birchii",NA,14.6193,14.6193,6.54557327340348,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena brachyptera",NA,8.27766666666667,8.27766666666667,6.74012426411823,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena calcarata",NA,8.1181,8.1181,8.54681052045838,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena convexula",NA,8.75186666666667,8.43983333333333,8.15667208849203,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena cornishiana",NA,35,35,NA,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena costata",NA,14,14,NA,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena cuneata",NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena decurrens",NA,15.4151666666667,15.4151666666667,9.2660214375894,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena diacantha",NA,12.9798,12.477275,4.35491387818453,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena divaricata",NA,9.57966363636364,9.57966363636364,5.99210349916665,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena eriacantha",NA,16.1843,16.1843,7.53574972195247,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena intricata",NA,18.4124,18.4124,9.52943396225707,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena lanicuspis",NA,25,25,NA,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena muricata",NA,14.9449333333333,14.9449333333333,8.05287441419941,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena obliquicuspis",NA,8.18193333333333,8.18193333333333,5.06824171983863,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena parviflora",NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena patenticuspis",NA,9.22684,9.22684,7.38731371021552,NA,NA,NA,NA,NA,NA,NA
"Sclerolaena tricuspis",NA,7.9389,7.9389,3.23503348214643,NA,NA,NA,NA,NA,NA,NA
"Sericostachys scandens",NA,3850,3850,NA,NA,NA,NA,NA,NA,NA,NA
"Sesuvium maritimum",98.86195,NA,NA,16.4427528778165,NA,NA,NA,NA,NA,NA,NA
"Silene acaulis",3,NA,7.47648,15.6067437207593,NA,0.778654485049834,15,NA,2.2,NA,NA
"Silene antirrhina",NA,NA,NA,20.0000000000001,NA,NA,22.69,NA,NA,NA,NA
"Silene armeria",NA,NA,401,32.35,NA,NA,NA,NA,NA,NA,NA
"Silene banksia",1750,NA,1667.5,55.0334150920849,6,NA,NA,NA,NA,NA,NA
"Silene chlorantha",NA,NA,229.54,11.988,NA,NA,NA,NA,NA,NA,NA
"Silene colorata",NA,100.55,NA,14.5,NA,NA,NA,NA,NA,NA,NA
"Silene conica",316,52.45,NA,39.7165,NA,NA,NA,NA,NA,NA,NA
"Silene cretica",NA,NA,344.06,23.378,NA,NA,NA,NA,NA,NA,NA
"Silene dichotoma",NA,NA,1049.516,25.698,NA,NA,NA,NA,NA,NA,NA
"Silene dioica",3162,2305.4927,3533,43.1322459355882,NA,1.22895044075678,35.1381062580407,NA,NA,NA,NA
"Silene flos-cuculi",316,NA,919,25.2091764363426,NA,0.587235649546828,15.55,0.0672205438066465,1.78,NA,NA
"Silene flos-jovis",NA,NA,NA,22.7577055781574,NA,0.64062000000315,14,NA,NA,NA,NA
"Silene gallica",316,148.905,463.78,25.8052750630435,NA,0.833777588229022,15.64,0.134342680456339,2.52,NA,NA
"Silene graminifolia",NA,173,8736.5,18.2509631991882,NA,NA,NA,NA,NA,NA,NA
"Silene hellmannii",NA,113.34,NA,9.03468371046537,NA,NA,NA,NA,NA,NA,NA
"Silene indeprensa",NA,24.22,NA,16.5685,NA,NA,NA,NA,NA,NA,NA
"Silene italica",174,1002,NA,21.9257743448459,NA,1.01011164946282,19.18,0.0858436907520539,1.63,NA,NA
"Silene kingii",NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA
"Silene latifolia",3162,83.47,1762.5,17.9046767923258,NA,NA,NA,NA,NA,NA,NA
"Silene latifolia subsp. alba",NA,814.6,NA,24.739,NA,NA,NA,NA,NA,NA,NA
"Silene linicola",NA,NA,611.61,28.58,NA,NA,NA,NA,NA,NA,NA
"Silene mellifera",NA,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silene mollissima",NA,NA,NA,14.5988321275942,NA,2.50703732876649,36.6,NA,NA,NA,NA
"Silene multiflora",NA,644.2,NA,13.97,NA,NA,NA,NA,NA,NA,NA
"Silene niceensis",NA,214.6,NA,11.4,NA,NA,NA,NA,NA,NA,NA
"Silene nivea",NA,172,172,37.7960708191278,NA,NA,NA,NA,NA,NA,NA
"Silene noctiflora",3162,NA,1882.5,21.9,NA,NA,NA,NA,NA,NA,NA
"Silene nocturna",NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA
"Silene nutans",316,148.03,1277,21.7775751586377,36,NA,22.8,NA,2.72,NA,NA
"Silene otites",316,730.8,208.195,12.9968888888889,NA,NA,NA,NA,NA,NA,NA
"Silene persica",NA,1497,NA,20.5349794238683,NA,NA,NA,NA,NA,NA,NA
"Silene portensis",NA,NA,NA,18.5622519919632,NA,NA,NA,NA,NA,NA,NA
"Silene repens",NA,NA,NA,9.2592592593,NA,NA,NA,NA,NA,NA,NA
"Silene scabriflora",NA,NA,NA,23.130069877055,NA,NA,NA,NA,NA,NA,NA
"Silene stellata",NA,NA,NA,34.8122866892099,NA,NA,17.62,NA,NA,NA,NA
"Silene succulenta",NA,301.5,301.5,NA,NA,NA,NA,NA,NA,NA,NA
"Silene suecica",32,NA,NA,21.56,NA,NA,NA,NA,NA,NA,NA
"Silene thysanodes",NA,NA,NA,13.3333333332222,7.62739726027397,2.02500000002532,27,NA,NA,NA,NA
"Silene uniflora",32,134.85,273,22.4649336677101,NA,1.70212029652424,40.2948261331565,NA,NA,NA,NA
"Silene virginica",NA,675,675,NA,NA,NA,NA,NA,NA,NA,NA
"Silene viridiflora",NA,1530.625,NA,22.1221428571429,NA,NA,NA,NA,NA,NA,NA
"Silene vulgaris",316,1145.86,1699.88888888889,25.007158733899,NA,1.23706140911208,28.1316297737468,NA,2.25,NA,NA
"Spergula arvensis",3,10.75,10.75,22.6917378154964,NA,2.38132099552298,29.6,NA,NA,NA,NA
"Spergula morisonii",NA,NA,5.154,11.212,NA,NA,NA,NA,NA,NA,NA
"Spergula pentandra",NA,NA,NA,34.9863576390411,NA,NA,NA,NA,NA,NA,NA
"Spergula ramosa",NA,353.3435,353.3435,NA,NA,NA,NA,NA,NA,NA,NA
"Spergularia bocconei",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spergularia diandra",NA,9.31884,NA,11.6669702763988,NA,NA,23.703900942957,NA,NA,NA,NA
"Spergularia echinosperma",NA,NA,4.518,27.198,NA,NA,NA,NA,NA,NA,NA
"Spergularia marina",32,38.3333333333333,34.7976666666667,16.5302176870748,NA,NA,NA,NA,NA,NA,NA
"Spergularia media",32,16,18.5755,30.9498333333333,NA,NA,NA,NA,NA,NA,NA
"Spergularia purpurea",NA,NA,NA,18.2834440492055,NA,NA,NA,NA,NA,NA,NA
"Spergularia rubra",32,6,10,15.6688462977114,NA,2.05797977714339,27.1,NA,NA,NA,NA
"Spergularia rupicola",32,NA,45,18.4,NA,NA,NA,NA,NA,NA,NA
"Spinacia oleracea",NA,NA,NA,35.4147692307693,NA,NA,NA,NA,6.1,94.368421065,NA
"Stellaria alsine",145.428571428571,435.2,767.884,51.7915384996494,NA,NA,NA,NA,NA,NA,NA
"Stellaria bungeana",NA,542.826984126984,NA,47.4356329285066,NA,0.468002609630172,22.2,NA,NA,NA,NA
"Stellaria graminea",32,174.2,120.454545454545,32.4022388690321,18,1.08489270544992,28.2142857142857,0.0692244715641712,2.08230541633333,NA,NA
"Stellaria holostea",316,246.342685185185,264.301666666667,33.3236790575461,NA,0.45199396079954,22,NA,NA,NA,NA
"Stellaria longipes",6.70666666666667,NA,NA,1.16976744186047,NA,NA,NA,NA,NA,NA,NA
"Stellaria mannii",NA,420,420,NA,NA,NA,NA,NA,NA,NA,NA
"Stellaria neglecta",316,NA,416,64.1,NA,NA,NA,NA,NA,NA,NA
"Stellaria nemorum",3162,NA,1657.242,43.7945,NA,NA,NA,NA,NA,NA,NA
"Stellaria nitens",NA,NA,NA,79.69354839,NA,0.219591175867329,17.5,NA,NA,NA,NA
"Stellaria pallida",316,NA,31.5,43.1,NA,NA,NA,NA,NA,NA,NA
"Stellaria pubera",NA,675,675,NA,NA,NA,NA,NA,NA,NA,NA
"Stellaria soongorica",1125,NA,NA,40.3772441106083,NA,2.46630523925614,99.5826086972174,NA,NA,NA,NA
"Stellaria winkleri",NA,20,1010,22.7272727272273,NA,NA,NA,NA,NA,NA,NA
"Stetsonia coryne",NA,NA,NA,1.42,NA,NA,NA,NA,NA,NA,NA
"Suaeda corniculata",NA,NA,NA,NA,NA,NA,22.4245578231429,NA,2.17809,NA,NA
"Suaeda divaricata",NA,NA,NA,4.87,NA,NA,NA,NA,NA,NA,NA
"Suaeda glauca",9.8875,NA,266.8,19.8037717899816,6,1.4543045881833,27.7755597514768,0.0821834284466746,1.8153631231251,NA,NA
"Suaeda heterophylla",15,NA,NA,10.7545635986155,NA,1.67904378580483,18.0573831785234,NA,NA,NA,NA
"Suaeda microphylla",15,NA,NA,5.16571539224294,NA,1.16621314680556,6.02432520318401,NA,NA,NA,NA
"Suaeda nigra",NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA
"Suaeda olufsenii",NA,21,1060.5,5.47645125958649,NA,NA,NA,NA,NA,NA,NA
"Suaeda physophora",137.5,NA,NA,16.858590787977,NA,1.10931173899408,22.6257163316261,NA,0.538,NA,NA
"Suaeda salsa",137.5,NA,NA,9.87484213379119,NA,0.711226375067183,20.4448129150914,NA,2.41841414141515,NA,NA
"Suaeda vera",32,20.4441666666667,NA,5.59526726749745,NA,NA,NA,NA,NA,NA,NA
"Sympegma regelii",13.4,NA,16.8973333333333,7.93717665774395,NA,2.94219464810303,23.3437063320426,NA,0.51,NA,NA
"Talinum fruticosum",NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA
"Talinum polygaloides",NA,591.6332,591.6332,5.9,NA,NA,NA,NA,NA,NA,NA
"Tamarix arceuthoides",NA,42.7442,NA,2.19333716658992,NA,NA,NA,NA,NA,NA,NA
"Tamarix chinensis",NA,NA,NA,NA,NA,NA,26.1,NA,2.39,NA,NA
"Tamarix hispida",2.55,NA,NA,7.68586136199636,NA,1.20355057574563,9.2262040917718,NA,0.69,NA,NA
"Tamarix laxa",NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA
"Tamarix leptostachya",NA,NA,NA,6.12,NA,4.02941176470588,24.66,0.287581699346405,1.76,NA,NA
"Tamarix ramosissima",NA,NA,NA,19.167,NA,1.41242760995461,22.236,NA,0.74,NA,NA
"Tetragonia implexicoma",NA,NA,NA,12.10653753,NA,NA,NA,NA,NA,NA,NA
"Tetragonia tetragonoides",NA,561.9036,523.753,15.8862713179147,NA,NA,NA,NA,4.4,NA,NA
"Trichostigma octandrum",NA,2511.04873925168,2369.87803110786,22.908115,NA,NA,NA,NA,NA,NA,NA
"Triplaris americana",55000,22519.138470287,22519.138470287,20.383299389002,NA,1.27588235196079,26,NA,NA,NA,NA
"Triplaris cumingiana",55000,19541.1566615551,16774.7722600666,18.5674015638582,NA,1.63319940923423,27.261177575,NA,NA,NA,NA
"Triplaris dugandii",55000,51712.8507784653,51712.8507784653,NA,NA,NA,NA,NA,NA,NA,NA
"Triplaris peruviana",55000,NA,NA,7.73993808049536,NA,3.32,25.73,0.16,1.28,40.435,0.31297492260062
"Triplaris poeppigiana",55000,27830.5075,27830.5075,21.004156604,NA,1.56113480861,32.79032,0.0955468413627145,2.006880819,NA,NA
"Triplaris setosa",55000,NA,NA,21.2765957446808,NA,1.48,31.54,0.05,1.06,43.565,0.92688659574468
"Triplaris weigeltiana",55000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Viscaria vulgaris",316,NA,519.57,13.683,NA,1.37096774193548,17,NA,NA,NA,NA
"Wurfbainia compacta",NA,NA,NA,22.9357798165138,24.7,0.893799999999998,20.5,NA,NA,NA,NA
"Xylosalsola arbuscula",NA,NA,NA,8.26,NA,5.35835351089588,44.26,0.337772397094431,2.79,NA,NA
